gene_id	gene_name	control_rep1	control_rep2	control_rep3	treatment_rep1	treatment_rep2	treatment_rep3
ENSG00000160201	U2AF1	5189.50628373317	5721.69731414585	5985.19836893756	4787.72942860259	4331.66659037457	4365.85591981441
ENSG00000160202	CRYAA	2203.13366117519	2588.85082797205	2427.26874654008	2976.29816706879	3442.24750777844	2600.04191057628
ENSG00000160207	HSF2BP	713.030937719768	790.499795856083	793.029390657717	1260.36203811845	1301.05302552903	639.303578697127
ENSG00000160208	RRP1B	1248.74825102751	1418.87505373395	757.138625281037	1028.88393396988	1033.29153312327	699.980767016855
ENSG00000160209	PDXK	11188.6461450709	9779.74766319525	10594.6751325648	10550.499035558	13049.3722145315	9866.84767728701
ENSG00000160213	CSTB	1708.69099060678	1535.0831604178	1923.30885277519	1366.50822145112	1675.28515977363	1560.56372941117
ENSG00000160214	RRP1	3411.93285143077	3723.40515496959	3428.36994170878	4039.82178478667	3961.02039373528	3356.29157615504
ENSG00000160216	AGPAT3	9762.83310499536	11608.2440353261	10936.7875037362	9633.73056673435	9934.28124528638	9922.43012158478
ENSG00000160218	TRAPPC10	8250.61950716054	6421.23519195401	6559.05980238606	7636.99977728193	6981.96274038147	7814.66822529659
ENSG00000160221	GATD3A	8308.73538039562	8406.94735132837	7104.9736889844	8529.9031453974	7424.94908076699	6920.40694714432
ENSG00000160223	ICOSLG	2485.73309783752	2556.69006134345	1860.96644036615	2335.46693880746	2490.56330406442	2011.17839696206
ENSG00000160224	AIRE	1718.70850819567	2048.92645031022	1946.08003967468	3258.667714986	1624.13322912777	2334.01368801303
ENSG00000160226	CFAP410	3873.86424048129	4103.52682556574	3673.60826443325	3159.03159053408	4965.35376199046	3082.21921698913
ENSG00000160233	LRRC3	354.149162871044	526.532971130149	359.314498361584	271.494768080805	328.587474804725	208.368918614351
ENSG00000160255	ITGB2	13370.4401103072	14440.2387754676	14965.4558972743	15112.8050490715	14075.6419942891	14199.9206888983
ENSG00000160256	FAM207A	3548.98053291501	2170.03536063179	3361.59637313033	3306.20656856241	3101.84586022937	3532.39313809284
ENSG00000160282	FTCD	8300.08110215113	10557.0733508113	7603.87266633846	9875.71408430268	8122.07117184458	7194.60938867178
ENSG00000160284	SPATC1L	854.127737924164	1280.61622485885	770.136507681906	814.84846079498	914.568815200638	938.445928236689
ENSG00000160285	LSS	8476.72479123226	8502.46355857288	9649.46741837877	10987.0594750028	12375.3072473179	6918.91055854289
ENSG00000160294	MCM3AP	15866.0004093794	11503.2180610437	10254.7618311592	14855.2774167528	11396.4958452013	20078.2243033807
ENSG00000160298	C21orf58	4876.57915527176	4818.54495944901	4869.31243609737	4234.59682501805	5435.72755243596	4964.88609451729
ENSG00000160299	PCNT	3100.00599611498	4721.25123102799	3606.88702704077	4572.48308104545	4142.92644858814	3295.81432256688
ENSG00000160305	DIP2A	5377.63173952779	4909.76489747468	4808.35083055708	4282.43646870729	6069.09082730345	5334.94895767281
ENSG00000160307	S100B	1270.49999772472	1635.75177948303	1763.60815390485	900.680682525566	2084.07646442695	1734.68864684808
ENSG00000160310	PRMT2	7758.16395899702	8194.63104508206	8566.62590539186	6999.91401977043	9011.86392253975	9381.53512705341
ENSG00000166265	CYYR1	1228.94099298849	691.843322674814	880.795978654079	509.663599280641	1003.01017085435	727.078155493687
ENSG00000166351	POTED	1132.90313134868	659.756409138095	1105.0550611807	1007.4592325568	1204.73729935002	765.149979351767
ENSG00000166979	EVA1C	6212.00080355539	7320.9092010192	6314.23084650675	6757.09513547294	9125.68969664336	7249.29977720828
ENSG00000170262	MRAP	2590.25019401701	2001.02092149724	2328.1081929857	1661.28160968791	3510.88395611334	2335.55982020963
ENSG00000171189	GRIK1	2966.7180175388	3535.06499551503	4136.24706790133	2464.0411353847	3363.15655825679	2784.82937280065
ENSG00000171587	DSCAM	1278.95566798229	1149.84053435127	1076.41462470656	1052.09562779634	1314.99317556227	1728.25679244573
ENSG00000173276	ZBTB21	3984.92221960155	4499.99664500535	5381.28762484853	4628.54671247741	4711.06818452811	4604.37044128354
ENSG00000173638	SLC19A1	6508.58705206186	6481.59022979142	5540.82444255428	5772.92242568623	5473.24496028133	7066.13683743759
ENSG00000175894	TSPEAR	1374.77990713744	1659.92114440657	1930.14267780561	1606.61746758271	1758.80919576189	1400.96564596272
ENSG00000177398	UMODL1	6552.08491973588	6726.63540611779	6335.86945083303	8272.87892685932	7346.32124986477	5364.41899785442
ENSG00000177692	DNAJC28	2031.69778170483	2039.39196976324	2282.14429986281	1318.0741203267	1596.88486805058	1976.85732042371
ENSG00000180509	KCNE1	5202.81103406861	4405.26971988362	4878.09419769599	3753.63930184229	3658.57089002715	4004.91777673207
ENSG00000180530	NRIP1	2958.25479138072	4240.51010473711	5526.26677568028	3315.12441565874	3696.05471795861	2966.23400737607
ENSG00000182093	WRB	13939.065271756	15066.0113957552	16504.8646802757	14639.728449458	16127.8063695238	13998.100646474
ENSG00000182240	BACE2	11276.878514246	12293.7742339111	8680.54607914217	12351.2636197612	7523.36554384217	9216.9763643718
ENSG00000182362	YBEY	5691.63973608314	4493.11275125171	4525.4635736752	4226.67717322709	4016.68140094147	4231.60342560287
ENSG00000182591	KRTAP11-1	467.625525609598	695.503113475167	949.121437402559	896.816234979816	433.10496311325	412.018876433382
ENSG00000182670	TTC3	16240.3498542775	14055.9077075919	20550.598475601	15142.9830457652	20695.8377748192	15739.0991593235
ENSG00000182816	KRTAP13-2	476.087945540183	283.240009759253	579.789963920445	913.053061930203	982.270300667179	280.336999293279
ENSG00000182871	COL18A1	2955.68293858619	4026.37286067219	3443.63128338141	3698.31887342945	3499.14277667617	3418.4953708603
ENSG00000183036	PCP4	1706.92244819131	2691.83645002398	2594.96062676156	2806.32376999496	3641.65516430557	2419.74682293986
ENSG00000183067	IGSF5	1699.89080405101	1625.03833054581	1802.13418209859	1476.87852464541	1545.50185000517	1593.09061123896
ENSG00000183145	RIPPLY3	1200.07771910549	1377.11906052693	1493.88714514559	1096.06995981096	1547.27609935564	986.84501325253
ENSG00000183255	PTTG1IP	4125.6309483582	4048.07768987777	4566.70531024896	4516.45772721055	4155.03814342958	5010.73738147195
ENSG00000183421	RIPK4	651.80667424391	1437.85680688637	771.22184163403	728.654373808247	859.189892036898	993.513233154314
ENSG00000183486	MX2	8487.24642241886	8045.25579355128	6925.85396211012	7749.08013430732	6884.89818379655	7705.53535382397
ENSG00000183527	PSMG1	2879.41912675298	2419.40782443593	2365.85817943153	1548.50184923472	2491.57385312998	2583.09665179767
ENSG00000183570	PCBP3	17250.2788579226	16049.2734843412	15856.6801160928	17890.3324339672	14805.6420156294	19133.2736373572
ENSG00000183640	KRTAP8-1	922.814609879312	366.093955133845	625.784501684199	1182.38036697443	636.003711672462	543.531948313857
ENSG00000183778	B3GALT5	3552.2620346947	2505.2356809442	2163.03189241215	2164.88339912579	2504.20122022341	1955.62762537506
ENSG00000183844	FAM3B	2428.43267009531	2962.45353594428	2990.83124572418	3364.01352228523	3278.64722092023	2843.77575850818
ENSG00000184012	TMPRSS2	11743.6320243979	14762.5617647306	16154.3616676023	14144.8359600007	10697.8002277355	8984.75522304562
ENSG00000184032	KRTAP20-2	1937.5763198368	1922.7938457655	1472.06109895137	832.421224960097	1495.42382053405	1903.32795048962
ENSG00000184221	OLIG1	1905.5064607788	2501.28393195857	1825.42122529408	2036.14880878843	1585.52769688164	1990.59553946787
ENSG00000184351	KRTAP19-1	661.811472899079	548.808794001056	503.814509770831	1061.42496985001	856.415051867181	649.593867834429
ENSG00000184724	KRTAP6-1	1016.46412881096	672.146928461317	688.006611364915	389.952797637163	1048.78132000794	665.291632763497
ENSG00000184787	UBE2G2	10796.7477270426	9300.8015401084	8057.24241805019	7609.42781261296	11539.3238810915	9001.60300968251
ENSG00000184900	SUMO3	3636.6695444756	2869.35846660761	4346.72707760288	3072.62042955719	2934.64360233008	3277.18912700135
ENSG00000185272	RBM11	4048.1866864281	3363.12509498425	3962.98784987225	3128.86465489074	3932.11826479918	4031.98852366435
ENSG00000185437	SH3BGR	7491.67052498732	9187.80937717326	11748.0360364082	9188.09513017811	13277.0489058196	12561.500450937
ENSG00000185658	BRWD1	8344.92527342775	9528.22241129948	8345.81691178772	8048.18807927995	7435.86839254378	7739.35792382302
ENSG00000185808	PIGP	5785.39276985899	4391.2007742716	3627.22903340306	4161.20983748765	5904.2030575409	4527.24848300003
ENSG00000185917	SETD4	9047.28095092922	9607.63645306745	9998.80723889714	7724.19134799752	8926.84907942397	9365.34370401642
ENSG00000186866	POFUT2	7965.71727825737	8597.45026892302	8146.85778952678	7478.74165998104	8307.17625551347	7060.30967340005
ENSG00000186924	KRTAP22-1	1883.814767108	1660.80416223105	2133.55055288899	2395.69449012656	1289.41835757747	1646.50836101923
ENSG00000186925	KRTAP19-6	1113.14516041895	1385.15933122885	1418.47772585045	1338.60661520278	1440.19908747853	1094.27470387089
ENSG00000186930	KRTAP6-2	1991.51136239598	1325.14726246391	3401.18340327308	3208.2720112125	3452.9099905546	1311.75909458769
ENSG00000186965	KRTAP19-2	989.881247547813	585.969540429948	899.83532984507	949.654639381147	1021.63410256897	1944.84080005648
ENSG00000186967	KRTAP19-4	2066.85622679969	2571.37135862978	1572.40445671001	982.966503306196	3577.24223560639	1007.38635419082
ENSG00000186970	KRTAP15-1	429.327383427813	1069.69159326389	326.82333482901	774.535481953907	667.153552933084	474.065312626297
ENSG00000186971	KRTAP13-4	295.348808451896	585.724950629812	599.492603853446	566.435930802136	458.09750463754	725.668967152391
ENSG00000186977	KRTAP19-5	883.090850968881	1099.0058441529	896.717895495937	708.41006741652	607.478523862044	725.210026673442
ENSG00000186980	KRTAP23-1	6711.751508138	9988.62496580551	8196.15391897267	12861.2279499403	13991.1469774905	9678.22980926647
ENSG00000187005	KRTAP21-1	582.596249871034	520.000619957197	1182.76866537645	670.458121497587	901.60211330416	514.68529802894
ENSG00000187026	KRTAP21-2	1568.99616143184	619.080811773353	1593.35987175886	752.477536666156	968.966553412108	770.356947379416
ENSG00000187175	KRTAP12-1	705.148578612451	348.006059099076	536.000017226613	846.112231903902	544.771344293212	518.314549537262
ENSG00000187766	KRTAP10-8	474.659109858912	280.957417761974	481.706209936467	910.311218152936	733.559593711508	371.951006403839
ENSG00000188155	KRTAP10-6	425.426003909931	251.014503727585	430.179690946318	815.956197733051	348.359230172512	247.474709695277
ENSG00000188694	KRTAP24-1	319.610282753712	396.089181444592	243.227575310464	766.143514985318	247.267849459039	470.426075256104
ENSG00000188992	LIPI	2584.4671758413	2009.01933861167	1863.13317063489	2090.13723824633	3052.79655621307	1938.75611995756
ENSG00000189169	KRTAP10-12	3696.36453836676	3575.15317276915	5685.45812922659	5908.61467258387	2844.30272767263	5413.41815620156
ENSG00000197381	ADARB1	13904.4538162709	18729.4330778311	17508.5297970407	14671.2075201322	14193.9347727488	12981.4870549984
ENSG00000197683	KRTAP26-1	385.813058585451	254.224645243093	347.732415797918	492.877476417714	353.495178181205	504.407756631367
ENSG00000198390	KRTAP13-1	1018.79754578183	756.561516971399	774.35079840018	586.179235145672	630.61585989855	448.843826151298
ENSG00000198743	SLC5A3	415.755726119261	343.514040333421	703.122459859499	298.946720203565	428.849013517677	509.923499822787
ENSG00000198862	LTN1	4388.71207414906	2966.74457680983	3428.13628796683	3630.85357839936	3792.29035962152	3296.64812862588
ENSG00000205439	KRTAP12-3	691.539077263395	1288.27508347213	523.219307795096	494.137767730748	713.645259736945	1018.77319821889
ENSG00000205445	KRTAP10-2	1604.26468040885	2167.04529462985	1181.41238183322	1646.50683760408	1931.9996756221	2739.93302621926
ENSG00000205581	HMGN1	13311.3492617963	11986.5001779316	11400.4352884906	11363.0917928116	12783.3951096972	10800.0119764196
ENSG00000205670	SMIM11A	3204.68821304661	3260.81901018522	2516.25080679132	3687.0267685258	2105.03547986119	2444.12236738051
ENSG00000205726	ITSN1	23897.2080145307	24061.0569448964	32143.6796616125	23522.8995866851	24590.3464638453	30219.8035070226
ENSG00000205758	CRYZL1	11754.0710063447	15873.5240529721	15102.9462032681	11173.1133322271	15033.2186284778	14610.8707722293
ENSG00000205927	OLIG2	1420.2680139012	1053.96534787494	1115.84578218025	1611.67755535024	2169.61105642892	1844.30799316268
ENSG00000205929	C21orf62	1998.51293087497	1894.61841149584	2737.76688594172	1383.84344752886	1445.13898767939	1560.82466678475
ENSG00000206102	KRTAP19-8	1255.72773264618	935.762445510773	1597.04630796231	1205.30390543646	3242.68572497128	1381.30987072033
ENSG00000206104	KRTAP20-3	1793.64677877	2362.24910742054	6105.94479796211	4318.53560590253	2719.63950303443	3532.45891865444
ENSG00000206105	KRTAP20-4	7058.95967583135	5920.6785789779	3628.57403793946	3317.60741821338	9216.36179782912	8667.04160159463
ENSG00000206106	KRTAP22-2	2188.2878407455	1284.15103670593	4456.21633859396	1885.1601600692	4520.18028852495	4310.5385204511
ENSG00000206107	KRTAP27-1	481.158867254421	637.919722349521	326.463160881346	514.077633792791	331.828728594147	631.391289237369
ENSG00000212933	KRTAP12-4	613.339102163039	1142.98792646896	780.007603974512	659.77148790861	1585.18285297206	754.238395809424
ENSG00000212935	KRTAP10-3	683.225873956898	452.140133798908	693.343003994896	874.524618606481	375.035486493768	895.007355609165
ENSG00000212938	KRTAP6-3	500.433391612628	664.603537658557	567.366709855371	319.939965382713	691.405390114393	548.650485600727
ENSG00000215454	KRTAP10-4	2023.64191588797	1717.48718136395	2028.81105096146	1820.84283734273	2191.23829771004	1398.77535268087
ENSG00000215455	KRTAP10-1	382.872910746128	506.144780042568	432.478436681114	612.998444207127	526.609918028703	500.950841931634
ENSG00000221837	KRTAP10-9	2672.01176743423	1511.72227731967	1896.35904727034	1590.08433475619	2494.41477327985	2574.31968203984
ENSG00000221859	KRTAP10-10	259.372573648503	393.958086806661	658.9963386607	509.415714730379	913.809029363516	379.513226603697
ENSG00000221864	KRTAP12-2	408.919537536968	405.489179824795	520.539000070546	294.651636392857	316.988319401407	603.139230239247
ENSG00000222018	FAM243A	573.783608490551	458.477998159083	498.17929257619	551.639281504414	479.066382052597	296.223719968037
ENSG00000231068	KRTAP21-3	3678.30034317434	8179.78348021447	3303.37765877721	3530.24860289291	4252.34481504438	8095.1538863153
ENSG00000232263	KRTAP25-1	620.79001736501	1549.65677344969	1586.51551498085	2003.35407229901	2155.19598269746	1025.73946257957
ENSG00000240432	KRTAP13-3	1050.06916416221	466.359363594089	1065.77957603847	1006.97410498755	323.452548047308	515.315041933016
ENSG00000241123	KRTAP10-5	389.178534121553	429.429740114902	351.607680205501	249.183799636721	268.074505922067	636.919661986761
ENSG00000241837	ATP5PO	8571.89031968928	10885.101734255	8127.88964132361	8727.95400685288	10448.3648237135	9744.14320715705
ENSG00000241945	PWP2	2797.60895926439	3707.1417004935	3486.78841969389	3324.1090656376	3393.77575275004	2532.21872330657
ENSG00000242220	TCP10L	1501.83104089073	2293.02237870888	1949.19493574643	2120.00455401408	2459.58963911267	2342.16950935505
ENSG00000243489	KRTAP10-11	338.85207546718	421.087509462214	257.884820989831	814.481897528088	656.580786453761	833.53237885872
ENSG00000243646	IL10RB	3412.33521058002	3288.75098259143	3993.3341539918	4501.80549582697	3288.65906932129	3316.11287547278
ENSG00000243927	MRPS6	2114.24239960289	1911.9871864398	2643.28895932309	2281.09645097736	2689.63870234832	2488.84481397613
ENSG00000244025	KRTAP19-3	519.052102528644	774.287771526599	792.54631560307	1250.49126161734	1006.81836036148	509.564765555943
ENSG00000244362	KRTAP19-7	1568.99616143184	465.784610470182	953.601741393496	450.346405219399	809.516361780461	922.09392102059
ENSG00000244624	KRTAP20-1	4327.61962489672	1711.87370708531	3508.71611317919	1653.60755115079	3557.18266002864	2251.65661855381
ENSG00000249209	AP000311	499.251022257431	646.335832855322	432.790141951714	479.661994273061	944.709872611782	218.451247585003
ENSG00000249624	AP000295	2406.7902744556	915.731863876004	1938.98624756034	1337.98133717115	1589.2444843995	1269.79367940487
ENSG00000265590	AP000275	1605.27862665644	1102.89767571436	1692.09586085781	874.442984020718	996.359630817748	873.122680382352
ENSG00000272804	KRTAP10-7	801.852343452802	601.974732094816	405.470463154336	232.056812559055	622.527507932588	235.893982040207
ENSG00000273590	SMIM11B	3231.87810418058	4102.60498015617	3794.10397996758	4267.86334676634	4449.30396722471	3585.69512635971
ENSG00000274276	CBSL	5134.06830007996	4206.6849446208	4640.61526872546	4105.788053081	5606.820273352	5313.45556138648
ENSG00000274391	TPTE	3202.7337299476	2072.89002229286	2089.54985504754	2691.0062226217	2946.95367523202	1633.18067659689
ENSG00000274559	H2BFS	1704.67844701242	1840.39859001893	2637.43995185946	1418.40695144188	1525.92586620513	1821.65933246691
ENSG00000274749	KRTAP7-1	777.128526477689	1027.49009975531	630.506355723559	595.720802633656	425.604038857824	1016.97046959374
ENSG00000275464	FP565260	4367.73347479519	5891.43671426837	5990.13999432494	4705.20020349387	5857.25751545914	6231.26194659702
ENSG00000275895	U2AF1L5	6948.56099023624	9572.28843569473	6702.328072124	8425.98653097674	10847.675524207	7542.77197660862
ENSG00000275993	SIK1B	1891.23568905861	1756.78261735729	2074.27068332859	2487.2307994449	2230.29848139801	1568.05732672853
ENSG00000276076	CRYAA2	3578.62310907267	2572.48174688349	2768.91670710921	1702.83477805667	2148.73283389922	1995.71911487282
ENSG00000276289	KCNE1B	1974.24439612524	1511.77530322909	2280.36713106417	1547.0618943888	2407.67544902515	1510.75360288464
ENSG00000276612	FP565260	395.202528928995	568.232706264717	669.780722981986	177.024292616692	417.589460786599	536.237535919439
ENSG00000277117	FP565260	2064.36901796299	3078.6791048325	2199.44747017721	3571.43388219427	1689.2239014009	2297.99450945659
